FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,Region0R,Region1G
0,4313.569568,7,79933016.54,0.003868574,0.003921569
1,4313.632032,4,79933076.54,0.036802303,0.634297794
2,4313.694528,1,79933136.55,0.024156748,0.019896446
3,4313.757024,0,79933206.54,0.003868574,0.003921569
4,4313.819552,0,79933266.55,0.003868574,0.003921569
5,4313.882016,0,79933326.55,0.003868574,0.003921569
6,4313.944544,0,79933386.55,0.003868574,0.003921569
7,4314.00704,0,79933456.54,0.003868574,0.003921569
8,4314.069536,0,79933516.56,0.003868574,0.003921569
9,4314.132032,0,79933576.56,0.003868574,0.003921569
10,4314.194528,0,79933636.55,0.004056202,0.003921569
11,4314.257024,0,79933706.55,0.003938756,0.003921569
12,4314.31952,0,79933766.55,0.003921569,0.003921569
13,4314.382048,0,79933826.56,0.003921569,0.003921569
14,4314.444544,0,79933886.56,0.003921569,0.003921569
15,4314.50704,0,79933956.55,0.003921569,0.003921569
16,4314.569536,0,79934016.56,0.003921569,0.003921569
17,4314.632032,4,79934076.56,0.034662484,0.630199755
18,4314.694528,1,79934136.57,0.022297655,0.018005515
19,4314.757024,0,79934206.55,0.003868574,0.003921569
20,4314.819552,0,79934266.56,0.003921569,0.003921569
21,4314.882048,0,79934326.57,0.003921569,0.003921569
22,4314.944544,0,79934386.57,0.003921569,0.003921569
23,4315.00704,0,79934456.56,0.003921569,0.003921569
24,4315.069536,0,79934516.57,0.003921569,0.003921569
25,4315.132032,0,79934576.57,0.003921569,0.003921569
26,4315.194528,0,79934636.57,0.004026125,0.003921569
27,4315.257024,0,79934706.56,0.003924433,0.003921569
28,4315.319552,0,79934766.57,0.003921569,0.003921569
29,4315.382048,0,79934826.57,0.003868574,0.003921569
30,4315.444544,0,79934886.58,0.003921569,0.003921569
31,4315.50704,0,79934956.56,0.003921569,0.003921569
32,4315.569536,0,79935016.58,0.003921569,0.003921569
33,4315.632032,4,79935076.56,0.034339506,0.629756127
34,4315.694528,1,79935136.58,0.0222819,0.018028186
35,4315.757024,0,79935206.57,0.003921569,0.003921569
36,4315.819552,0,79935266.58,0.003921569,0.003921569
37,4315.882016,0,79935326.58,0.003921569,0.003921569
38,4315.944544,0,79935386.58,0.003921569,0.003921569
39,4316.00704,0,79935456.57,0.003868574,0.003921569
40,4316.069536,0,79935516.58,0.003921569,0.003921569
41,4316.132032,0,79935576.58,0.003921569,0.003921569
42,4316.194528,0,79935636.58,0.004026841,0.003921569
43,4316.257024,0,79935706.57,0.003923001,0.003921569
44,4316.31952,0,79935766.57,0.003921569,0.003921569
45,4316.382048,0,79935826.59,0.003921569,0.003921569
46,4316.444544,0,79935886.58,0.003921569,0.003921569
47,4316.50704,0,79935956.58,0.003921569,0.003921569
48,4316.569536,0,79936016.59,0.003921569,0.003921569
49,4316.632032,4,79936076.59,0.034282932,0.629460784
50,4316.694528,1,79936136.59,0.022256836,0.018003064
51,4316.757024,0,79936207.03,0.003921569,0.003921569
52,4316.819552,0,79936269.07,0.003921569,0.003921569
53,4316.882048,0,79936329.07,0.003921569,0.003921569
54,4316.944544,0,79936389.07,0.003921569,0.003921569
55,4317.00704,0,79936449.08,0.003921569,0.003921569
56,4317.069536,0,79936519.07,0.003921569,0.003921569
57,4317.132032,0,79936579.07,0.003921569,0.003921569
58,4317.194528,0,79936639.07,0.004021828,0.003921569
59,4317.257024,0,79936699.07,0.003868574,0.003921569
60,4317.319552,0,79936769.07,0.003921569,0.003921569
61,4317.382048,0,79936829.08,0.003921569,0.003921569
62,4317.444544,0,79936889.08,0.003921569,0.003921569
63,4317.50704,0,79936949.08,0.003921569,0.003921569
64,4317.569536,0,79937019.08,0.003921569,0.003921569
65,4317.632032,4,79937079.08,0.034388204,0.62935049
66,4317.694528,1,79937139.08,0.022290494,0.018036765
67,4317.757024,0,79937199.08,0.003921569,0.003921569
68,4317.819552,0,79937269.08,0.003921569,0.003921569
69,4317.882016,0,79937329.08,0.003868574,0.003921569
70,4317.944544,0,79937389.08,0.003921569,0.003921569
71,4318.00704,0,79937449.08,0.003921569,0.003921569
72,4318.069536,0,79937519.08,0.003921569,0.003921569
73,4318.132032,0,79937579.09,0.003921569,0.003921569
74,4318.194528,0,79937639.09,0.00402326,0.003921569
75,4318.257024,0,79937699.09,0.003923001,0.003921569
76,4318.31952,0,79937769.09,0.003921569,0.003921569
77,4318.382048,0,79937829.09,0.003921569,0.003921569
78,4318.444544,0,79937889.09,0.003921569,0.003921569
79,4318.50704,0,79937949.09,0.003868574,0.003921569
80,4318.569536,0,79938019.09,0.003921569,0.003921569
81,4318.632032,4,79938079.09,0.034728369,0.629284926
82,4318.694528,1,79938139.09,0.022294791,0.017952819
83,4318.757024,0,79938199.1,0.003921569,0.003921569
84,4318.819552,0,79938269.09,0.003921569,0.003921569
85,4318.882048,0,79938329.1,0.003921569,0.003921569
86,4318.944544,0,79938389.1,0.003921569,0.003921569
87,4319.00704,0,79938449.1,0.003921569,0.003921569
88,4319.069536,0,79938519.1,0.003921569,0.003921569
89,4319.132032,0,79938579.1,0.003868574,0.003921569
90,4319.194528,0,79938639.1,0.004028273,0.003921569
91,4319.257024,0,79938699.1,0.003922285,0.003921569
92,4319.319552,0,79938769.1,0.003921569,0.003921569
93,4319.382048,0,79938829.1,0.003921569,0.003921569
94,4319.444544,0,79938889.1,0.003921569,0.003921569
95,4319.50704,0,79938949.1,0.003921569,0.003921569
96,4319.569536,0,79939019.1,0.003921569,0.003921569
97,4319.632032,4,79939079.11,0.034627394,0.629158701
98,4319.694528,1,79939139.11,0.022265429,0.018030637
99,4319.757024,0,79939199.11,0.003868574,0.003921569
100,4319.819552,0,79939269.11,0.003921569,0.003921569
101,4319.882016,0,79939329.11,0.003921569,0.003921569
102,4319.944544,0,79939389.11,0.003921569,0.003921569
103,4320.00704,0,79939449.11,0.003921569,0.003921569
104,4320.069536,0,79939519.11,0.003921569,0.003921569
105,4320.132032,0,79939579.11,0.003921569,0.003921569
106,4320.194528,0,79939639.12,0.004024692,0.003921569
107,4320.257024,0,79939699.11,0.003922285,0.003921569
108,4320.31952,0,79939769.12,0.003921569,0.003921569
109,4320.382048,0,79939829.12,0.003868574,0.003921569
110,4320.444544,0,79939889.12,0.003921569,0.003921569
111,4320.50704,0,79939949.12,0.003921569,0.003921569
112,4320.569536,0,79940019.12,0.003921569,0.003921569
113,4320.632032,4,79940079.12,0.034681104,0.629394608
114,4320.694528,1,79940139.12,0.02227832,0.017983456
115,4320.757024,0,79940199.12,0.003921569,0.003921569
116,4320.819552,0,79940269.12,0.003921569,0.003921569
117,4320.882048,0,79940329.12,0.003921569,0.003921569
118,4320.944544,0,79940389.12,0.003921569,0.003921569
119,4321.00704,0,79940451.41,0.003868574,0.003921569
120,4321.069536,0,79940511.41,0.003921569,0.003921569
121,4321.132032,0,79940581.42,0.003921569,0.003921569
122,4321.194528,0,79940641.42,0.00402326,0.003921569
123,4321.257024,0,79940701.42,0.003923717,0.003921569
124,4321.319552,0,79940761.41,0.003921569,0.003921569
125,4321.382016,0,79940831.42,0.003921569,0.003921569
126,4321.444544,0,79940891.41,0.003921569,0.003921569
127,4321.50704,0,79940951.42,0.003921569,0.003921569
128,4321.569536,0,79941011.42,0.003921569,0.003921569
129,4321.632032,4,79941081.42,0.03429439,0.629340686
130,4321.694528,1,79941141.41,0.022309114,0.017979167
131,4321.757024,0,79941201.42,0.003921569,0.003921569
132,4321.81952,0,79941261.42,0.003921569,0.003921569
133,4321.882048,0,79941331.42,0.003921569,0.003921569
134,4321.944544,0,79941391.42,0.003921569,0.003921569
135,4322.00704,0,79941451.43,0.003921569,0.003921569
136,4322.069536,0,79941511.43,0.003921569,0.003921569
137,4322.132032,0,79941581.43,0.003921569,0.003921569
138,4322.194528,0,79941641.43,0.00402326,0.003921569
139,4322.257024,0,79941701.43,0.003868574,0.003921569
140,4322.319552,0,79941761.43,0.003921569,0.003921569
141,4322.382048,0,79941831.43,0.003921569,0.003921569
142,4322.444544,0,79941891.44,0.003921569,0.003921569
143,4322.50704,0,79941951.44,0.003921569,0.003921569
144,4322.569536,0,79942011.43,0.003921569,0.003921569
145,4322.632032,4,79942081.43,0.034447643,0.629096201
146,4322.694528,1,79942141.44,0.022262565,0.017993873
147,4322.757024,0,79942201.44,0.003921569,0.003921569
148,4322.819552,0,79942261.44,0.003921569,0.003921569
149,4322.882048,0,79942331.43,0.003868574,0.003921569
150,4322.944544,0,79942391.44,0.003921569,0.003921569
151,4323.00704,0,79942451.45,0.003921569,0.003921569
152,4323.069536,0,79942511.43,0.003921569,0.003921569
153,4323.132032,0,79942581.43,0.003921569,0.003921569
154,4323.194528,0,79942641.43,0.004021112,0.003921569
155,4323.257024,0,79942701.44,0.003922285,0.003921569
156,4323.319552,0,79942761.44,0.003921569,0.003921569
157,4323.382016,0,79942831.44,0.003921569,0.003921569
158,4323.444544,0,79942891.45,0.003921569,0.003921569
159,4323.50704,0,79942951.45,0.003868574,0.003921569
160,4323.569536,0,79943011.45,0.003921569,0.003921569
161,4323.632032,4,79943081.44,0.034372449,0.629295956
162,4323.694528,1,79943141.45,0.022267578,0.017953431
163,4323.757024,0,79943201.45,0.003921569,0.003921569
164,4323.81952,0,79943261.46,0.003921569,0.003921569
165,4323.882048,0,79943331.44,0.003921569,0.003921569
166,4323.944544,0,79943391.45,0.003921569,0.003921569
167,4324.00704,0,79943451.45,0.003921569,0.003921569
168,4324.069536,0,79943511.45,0.003921569,0.003921569
169,4324.132032,0,79943581.45,0.003868574,0.003921569
170,4324.194528,0,79943641.46,0.00402326,0.003921569
171,4324.257024,0,79943701.46,0.003923717,0.003921569
172,4324.319552,0,79943761.46,0.003921569,0.003921569
173,4324.382048,0,79943831.45,0.003921569,0.003921569
174,4324.444544,0,79943891.46,0.003921569,0.003921569
175,4324.50704,0,79943951.46,0.003921569,0.003921569
176,4324.569536,0,79944011.46,0.003921569,0.003921569
177,4324.632032,4,79944081.45,0.03460949,0.629155025
178,4324.694528,1,79944141.46,0.022269726,0.017908701
179,4324.757024,0,79944201.46,0.003868574,0.003921569
180,4324.819552,0,79944261.46,0.003921569,0.003921569
181,4324.882048,0,79944331.46,0.003921569,0.003921569
182,4324.944544,0,79944391.46,0.003921569,0.003921569
183,4325.00704,0,79944451.47,0.003921569,0.003921569
184,4325.069536,0,79944511.47,0.003921569,0.003921569
185,4325.132032,0,79944581.46,0.003921569,0.003921569
186,4325.194528,0,79944641.47,0.004023976,0.003921569
187,4325.257024,0,79944701.48,0.003922285,0.003921569
188,4325.319552,0,79944761.47,0.003921569,0.003921569
189,4325.382016,0,79944831.46,0.003868574,0.003921569
190,4325.444544,0,79944891.47,0.003921569,0.003921569
191,4325.50704,0,79944951.48,0.003921569,0.003921569
192,4325.569536,0,79945011.48,0.003921569,0.003921569
193,4325.632032,4,79945081.47,0.035003366,0.629344975
194,4325.694528,1,79945141.49,0.022241797,0.018011029
195,4325.757024,0,79945201.48,0.003921569,0.003921569
196,4325.81952,0,79945261.48,0.003921569,0.003921569
197,4325.882048,0,79945331.47,0.003921569,0.003921569
198,4325.944544,0,79945391.48,0.003921569,0.003921569
199,4326.00704,0,79945451.47,0.003868574,0.003921569
200,4326.069536,0,79945511.48,0.003921569,0.003921569
201,4326.132032,0,79945581.48,0.003921569,0.003921569
202,4326.194528,0,79945641.48,0.004025409,0.003921569
203,4326.257024,0,79945701.48,0.003923717,0.003921569
204,4326.319552,0,79945761.48,0.003921569,0.003921569
205,4326.382048,0,79945831.49,0.003921569,0.003921569
206,4326.444544,0,79945891.48,0.003921569,0.003921569
207,4326.50704,0,79945951.48,0.003921569,0.003921569
208,4326.569536,0,79946011.49,0.003921569,0.003921569
209,4326.632032,4,79946081.49,0.034349532,0.629151348
210,4326.694528,1,79946141.49,0.022276887,0.017916667
211,4326.757024,0,79946201.48,0.003921569,0.003921569
212,4326.819552,0,79946262.89,0.003921569,0.003921569
213,4326.882048,0,79946322.9,0.003921569,0.003921569
214,4326.944544,0,79946392.91,0.003921569,0.003921569
215,4327.00704,0,79946452.91,0.003921569,0.003921569
216,4327.069536,0,79946512.91,0.003921569,0.003921569
217,4327.132032,0,79946572.91,0.003921569,0.003921569
218,4327.194528,0,79946642.9,0.004016815,0.003921569
219,4327.257024,0,79946702.9,0.003868574,0.003921569
220,4327.319552,0,79946762.91,0.003921569,0.003921569
221,4327.382016,0,79946822.9,0.003921569,0.003921569
222,4327.444544,0,79946892.92,0.003921569,0.003921569
223,4327.50704,0,79946952.91,0.003921569,0.003921569
224,4327.569536,0,79947012.92,0.003921569,0.003921569
225,4327.632032,4,79947072.92,0.034457669,0.629250613
226,4327.694528,1,79947142.91,0.022246093,0.017922181
227,4327.757024,0,79947202.91,0.003921569,0.003921569
228,4327.81952,0,79947262.91,0.003921569,0.003921569
229,4327.882048,0,79947322.91,0.003868574,0.003921569
230,4327.944544,0,79947392.92,0.003921569,0.003921569
231,4328.00704,0,79947452.92,0.003921569,0.003921569
232,4328.069536,0,79947512.92,0.003921569,0.003921569
233,4328.132032,0,79947572.91,0.003921569,0.003921569
234,4328.194528,0,79947642.92,0.004021112,0.003921569
235,4328.257024,0,79947702.91,0.003921569,0.003921569
236,4328.319552,0,79947762.91,0.003921569,0.003921569
237,4328.382048,0,79947822.92,0.003921569,0.003921569
238,4328.444544,0,79947892.92,0.003921569,0.003921569
239,4328.50704,0,79947952.92,0.003868574,0.003921569
240,4328.569536,0,79948012.92,0.003921569,0.003921569
241,4328.632032,4,79948072.92,0.034017961,0.629123162
242,4328.694528,1,79948142.92,0.022180209,0.017915441
243,4328.757024,0,79948202.92,0.003921569,0.003921569
244,4328.819552,0,79948262.92,0.003921569,0.003921569
245,4328.882048,0,79948322.92,0.003921569,0.003921569
246,4328.944544,0,79948392.92,0.003921569,0.003921569
247,4329.00704,0,79948452.93,0.003921569,0.003921569
248,4329.069536,0,79948512.93,0.003921569,0.003921569
249,4329.132032,0,79948572.93,0.003868574,0.003921569
250,4329.194528,0,79948642.93,0.00402326,0.003921569
251,4329.257024,0,79948702.93,0.003923001,0.003921569
252,4329.31952,0,79948762.93,0.003921569,0.003921569
253,4329.382016,0,79948822.93,0.003921569,0.003921569
254,4329.444544,0,79948892.93,0.003921569,0.003921569
255,4329.50704,0,79948952.93,0.003921569,0.003921569
256,4329.569536,0,79949012.93,0.003921569,0.003921569
257,4329.632032,4,79949072.93,0.034022258,0.629207108
258,4329.694528,1,79949142.93,0.022233203,0.017858456
259,4329.757024,0,79949202.93,0.003868574,0.003921569
260,4329.81952,0,79949262.93,0.003921569,0.003921569
261,4329.882048,0,79949322.94,0.003921569,0.003921569
262,4329.944544,0,79949392.94,0.003921569,0.003921569
263,4330.00704,0,79949452.94,0.003921569,0.003921569
264,4330.069536,0,79949512.94,0.003921569,0.003921569
265,4330.132032,0,79949572.94,0.003921569,0.003921569
266,4330.194528,0,79949642.94,0.00402326,0.003921569
267,4330.257024,0,79949702.94,0.003921569,0.003921569
268,4330.319552,0,79949762.94,0.003921569,0.003921569
269,4330.382048,0,79949822.95,0.003868574,0.003921569
270,4330.444544,0,79949892.95,0.003921569,0.003921569
271,4330.50704,0,79949952.94,0.003921569,0.003921569
272,4330.569536,0,79950012.94,0.003921569,0.003921569
273,4330.632032,4,79950072.95,0.034225641,0.62915625
274,4330.694528,1,79950142.95,0.022227474,0.017936887
275,4330.757024,0,79950202.95,0.003921569,0.003921569
276,4330.819552,0,79950262.95,0.003921569,0.003921569
277,4330.882016,0,79950322.95,0.003921569,0.003921569
278,4330.944544,0,79950392.95,0.003921569,0.003921569
279,4331.00704,0,79950452.95,0.003868574,0.003921569
280,4331.069536,0,79950512.95,0.003921569,0.003921569
281,4331.132032,0,79950572.95,0.003921569,0.003921569
282,4331.194528,0,79950642.95,0.004020396,0.003921569
283,4331.257024,0,79950702.95,0.003923717,0.003921569
284,4331.31952,0,79950762.95,0.003921569,0.003921569
285,4331.382016,0,79950822.95,0.003921569,0.003921569
286,4331.444544,0,79950892.96,0.003921569,0.003921569
287,4331.50704,0,79950952.96,0.003921569,0.003921569
288,4331.569536,0,79951012.96,0.003921569,0.003921569
289,4331.632032,4,79951072.96,0.034348816,0.629115196
290,4331.694528,1,79951142.96,0.022142254,0.017773284
291,4331.757024,0,79951202.96,0.003921569,0.003921569
292,4331.81952,0,79951264.39,0.003921569,0.003921569
293,4331.882048,0,79951324.39,0.003921569,0.003921569
294,4331.944544,0,79951394.39,0.003921569,0.003921569
295,4332.00704,0,79951454.4,0.003921569,0.003921569
296,4332.069536,0,79951514.4,0.003921569,0.003921569
297,4332.132032,0,79951574.4,0.003921569,0.003921569
298,4332.194528,0,79951644.4,0.004028989,0.003921569
299,4332.257024,0,79951704.4,0.003868574,0.003921569
300,4332.319552,0,79951764.41,0.003921569,0.003921569
301,4332.382048,0,79951824.4,0.003921569,0.003921569
302,4332.444544,0,79951894.4,0.003921569,0.003921569
303,4332.50704,0,79951954.4,0.003921569,0.003921569
304,4332.569536,0,79952014.4,0.003921569,0.003921569
305,4332.632032,4,79952074.41,0.034687549,0.628976716
306,4332.694528,1,79952144.4,0.022213867,0.017847426
307,4332.757024,0,79952204.41,0.003921569,0.003921569
308,4332.819552,0,79952264.41,0.003921569,0.003921569
309,4332.882016,0,79952324.41,0.003868574,0.003921569
310,4332.944544,0,79952394.41,0.003921569,0.003921569
311,4333.00704,0,79952454.42,0.003921569,0.003921569
312,4333.069536,0,79952514.42,0.003921569,0.003921569
313,4333.132032,0,79952574.42,0.003921569,0.003921569
314,4333.194528,0,79952644.41,0.004026125,0.003921569
315,4333.257024,0,79952704.42,0.003922285,0.003921569
316,4333.31952,0,79952764.41,0.003921569,0.003921569
317,4333.382016,0,79952824.41,0.003921569,0.003921569
318,4333.444544,0,79952894.41,0.003921569,0.003921569
319,4333.50704,0,79952954.42,0.003868574,0.003921569
320,4333.569536,0,79953014.42,0.003921569,0.003921569
321,4333.632032,4,79953074.42,0.034249273,0.62908027
322,4333.694528,1,79953144.41,0.022188086,0.017762255
323,4333.757024,0,79953204.42,0.003921569,0.003921569
324,4333.81952,0,79953264.43,0.003921569,0.003921569
325,4333.882048,0,79953324.41,0.003921569,0.003921569
326,4333.944544,0,79953394.42,0.003921569,0.003921569
327,4334.00704,0,79953454.43,0.003921569,0.003921569
328,4334.069536,0,79953514.42,0.003921569,0.003921569
329,4334.132032,0,79953574.43,0.003868574,0.003921569
330,4334.194528,0,79953644.42,0.004022544,0.003921569
331,4334.257024,0,79953704.42,0.003922285,0.003921569
332,4334.319552,0,79953764.43,0.003921569,0.003921569
333,4334.382048,0,79953824.42,0.003921569,0.003921569
334,4334.444544,0,79953894.43,0.003921569,0.003921569
335,4334.50704,0,79953954.43,0.003921569,0.003921569
336,4334.569536,0,79954014.42,0.003921569,0.003921569
337,4334.632032,4,79954074.42,0.034391068,0.629093137
338,4334.694528,1,79954144.43,0.022228906,0.017843137
339,4334.757024,0,79954204.44,0.003868574,0.003921569
340,4334.819552,0,79954264.43,0.003921569,0.003921569
341,4334.882048,0,79954324.43,0.003921569,0.003921569
342,4334.944544,0,79954394.43,0.003921569,0.003921569
343,4335.00704,0,79954454.44,0.003921569,0.003921569
344,4335.069536,0,79954514.44,0.003921569,0.003921569
345,4335.132032,0,79954574.43,0.003921569,0.003921569
346,4335.194528,0,79954644.43,0.004026841,0.003921569
347,4335.257024,0,79954704.44,0.003923001,0.003921569
348,4335.319552,0,79954764.43,0.003921569,0.003921569
349,4335.382016,0,79954824.45,0.003868574,0.003921569
350,4335.444544,0,79954894.44,0.003921569,0.003921569
351,4335.50704,0,79954954.44,0.003921569,0.003921569
352,4335.569536,0,79955014.44,0.003921569,0.003921569
353,4335.632032,4,79955074.44,0.034326616,0.629201593
354,4335.694528,1,79955144.45,0.022173764,0.017785539
355,4335.757024,0,79955204.45,0.003921569,0.003921569
356,4335.81952,0,79955264.45,0.003921569,0.003921569
357,4335.882048,0,79955324.45,0.003921569,0.003921569
358,4335.944544,0,79955394.45,0.003921569,0.003921569
359,4336.00704,0,79955454.45,0.003868574,0.003921569
360,4336.069536,0,79955514.46,0.003921569,0.003921569
361,4336.132032,0,79955574.45,0.003921569,0.003921569
362,4336.194528,0,79955644.45,0.004028989,0.003921569
363,4336.257024,0,79955704.44,0.003923717,0.003921569
364,4336.319552,0,79955764.44,0.003921569,0.003921569
365,4336.382048,0,79955824.45,0.003921569,0.003921569
366,4336.444544,0,79955894.45,0.003921569,0.003921569
367,4336.50704,0,79955954.46,0.003921569,0.003921569
368,4336.569536,0,79956014.45,0.003921569,0.003921569
369,4336.632032,4,79956074.47,0.034640284,0.629167892
370,4336.694528,1,79956144.46,0.022189519,0.017813725
371,4336.757024,0,79956204.47,0.003921569,0.003921569
372,4336.819552,0,79956266.86,0.003921569,0.003921569
373,4336.882048,0,79956326.86,0.003921569,0.003921569
374,4336.944544,0,79956386.86,0.003921569,0.003921569
375,4337.00704,0,79956456.87,0.003921569,0.003921569
376,4337.069536,0,79956516.87,0.003921569,0.003921569
377,4337.132032,0,79956576.87,0.003921569,0.003921569
378,4337.194528,0,79956636.87,0.004022544,0.003921569
379,4337.257024,0,79956706.87,0.003868574,0.003921569
380,4337.319552,0,79956766.87,0.003921569,0.003921569
381,4337.382016,0,79956826.87,0.003921569,0.003921569
382,4337.444544,0,79956886.87,0.003921569,0.003921569
383,4337.50704,0,79956956.87,0.003921569,0.003921569
384,4337.569536,0,79957016.87,0.003921569,0.003921569
385,4337.632032,4,79957076.87,0.034155459,0.628993873
386,4337.694528,1,79957136.87,0.022188802,0.017783701
387,4337.757024,0,79957206.88,0.003921569,0.003921569
388,4337.81952,0,79957266.88,0.003921569,0.003921569
389,4337.882048,0,79957326.88,0.003868574,0.003921569
390,4337.944544,0,79957386.88,0.003921569,0.003921569
391,4338.00704,0,79957456.88,0.003921569,0.003921569
392,4338.069536,0,79957516.88,0.003921569,0.003921569
393,4338.132032,0,79957576.88,0.003921569,0.003921569
394,4338.194528,0,79957636.88,0.004024692,0.003921569
395,4338.257024,0,79957706.88,0.003922285,0.003921569
396,4338.31952,0,79957766.88,0.003921569,0.003921569
397,4338.382048,0,79957826.88,0.003921569,0.003921569
398,4338.444544,0,79957886.88,0.003921569,0.003921569
399,4338.50704,0,79957956.88,0.003868574,0.003921569
400,4338.569536,0,79958016.89,0.003921569,0.003921569
401,4338.632032,4,79958076.89,0.034424011,0.628979167
402,4338.694528,1,79958136.89,0.022200261,0.017797181
403,4338.757024,0,79958206.89,0.003921569,0.003921569
404,4338.819552,0,79958266.89,0.003921569,0.003921569
405,4338.882048,0,79958326.89,0.003921569,0.003921569
406,4338.944544,0,79958386.89,0.003921569,0.003921569
407,4339.00704,0,79958456.89,0.003921569,0.003921569
408,4339.069536,0,79958516.89,0.003921569,0.003921569
409,4339.132032,0,79958576.89,0.003868574,0.003921569
410,4339.194528,0,79958636.89,0.004024692,0.003921569
411,4339.257024,0,79958706.89,0.003921569,0.003921569
412,4339.319552,0,79958766.9,0.003921569,0.003921569
413,4339.382048,0,79958826.9,0.003921569,0.003921569
414,4339.444544,0,79958886.9,0.003921569,0.003921569
415,4339.50704,0,79958956.9,0.003921569,0.003921569
416,4339.569536,0,79959016.9,0.003921569,0.003921569
417,4339.632032,4,79959076.9,0.034391784,0.629015319
418,4339.694528,1,79959136.9,0.022166602,0.017780637
419,4339.757024,0,79959206.9,0.003868574,0.003921569
420,4339.819552,0,79959266.9,0.003921569,0.003921569
421,4339.882016,0,79959326.9,0.003921569,0.003921569
422,4339.944544,0,79959386.9,0.003921569,0.003921569
423,4340.00704,0,79959456.9,0.003921569,0.003921569
424,4340.069536,0,79959516.91,0.003921569,0.003921569
425,4340.132032,0,79959576.91,0.003921569,0.003921569
426,4340.194528,0,79959636.91,0.00402326,0.003921569
427,4340.257024,0,79959706.91,0.003923001,0.003921569
428,4340.31952,0,79959766.91,0.003921569,0.003921569
429,4340.382048,0,79959826.91,0.003868574,0.003921569
430,4340.444544,0,79959886.91,0.003921569,0.003921569
431,4340.50704,0,79959956.92,0.003921569,0.003921569
432,4340.569536,0,79960016.91,0.003921569,0.003921569
433,4340.632032,4,79960076.91,0.034098884,0.629075368
434,4340.694528,1,79960136.91,0.022159441,0.017766544
435,4340.757024,0,79960206.92,0.003921569,0.003921569
436,4340.819552,0,79960266.92,0.003921569,0.003921569
437,4340.882048,0,79960326.92,0.003921569,0.003921569
438,4340.944544,0,79960386.92,0.003921569,0.003921569
439,4341.00704,0,79960456.92,0.003868574,0.003921569
440,4341.069536,0,79960516.92,0.003921569,0.003921569
441,4341.132032,0,79960576.92,0.003921569,0.003921569
442,4341.194528,0,79960636.92,0.004029705,0.003921569
443,4341.257024,0,79960706.92,0.003922285,0.003921569
444,4341.319552,0,79960766.92,0.003921569,0.003921569
445,4341.382048,0,79960826.92,0.003921569,0.003921569
446,4341.444544,0,79960886.92,0.003921569,0.003921569
447,4341.50704,0,79960956.93,0.003921569,0.003921569
448,4341.569536,0,79961016.93,0.003921569,0.003921569
449,4341.632032,4,79961076.93,0.034507799,0.629066789
450,4341.694528,1,79961136.93,0.022182357,0.017800858
451,4341.757024,0,79961206.93,0.003921569,0.003921569
452,4341.819552,0,79961266.93,0.003921569,0.003921569
453,4341.882016,0,79961326.93,0.003921569,0.003921569
454,4341.944544,0,79961386.93,0.003921569,0.003921569
455,4342.00704,0,79961456.94,0.003921569,0.003921569
456,4342.069536,0,79961516.93,0.003921569,0.003921569
457,4342.132032,0,79961576.93,0.003921569,0.003921569
458,4342.194528,0,79961636.93,0.004023976,0.003921569
459,4342.257024,0,79961706.93,0.003868574,0.003921569
460,4342.31952,0,79961766.93,0.003921569,0.003921569
461,4342.382048,0,79961826.94,0.003921569,0.003921569
462,4342.444544,0,79961886.94,0.003921569,0.003921569
463,4342.50704,0,79961956.95,0.003921569,0.003921569
464,4342.569536,0,79962016.94,0.003921569,0.003921569
465,4342.632032,4,79962076.94,0.034479153,0.629082108
466,4342.694528,1,79962136.94,0.022175912,0.017803922
467,4342.757024,0,79962206.94,0.003921569,0.003921569
468,4342.81952,0,79962266.94,0.003921569,0.003921569
469,4342.882048,0,79962326.94,0.003868574,0.003921569
470,4342.944544,0,79962386.95,0.003921569,0.003921569
471,4343.00704,0,79962456.94,0.003921569,0.003921569
472,4343.069536,0,79962516.95,0.003921569,0.003921569
473,4343.132032,0,79962576.95,0.003921569,0.003921569
474,4343.194528,0,79962636.95,0.00402326,0.003921569
475,4343.257024,0,79962706.95,0.003922285,0.003921569
476,4343.319552,0,79962766.95,0.003921569,0.003921569
477,4343.382048,0,79962826.95,0.003921569,0.003921569
478,4343.444544,0,79962886.95,0.003921569,0.003921569
479,4343.50704,0,79962956.95,0.003868574,0.003921569
480,4343.569536,0,79963016.95,0.003921569,0.003921569
481,4343.632032,4,79963076.96,0.034529283,0.629105392
482,4343.694528,1,79963136.97,0.022176628,0.017802083
483,4343.757024,0,79963206.95,0.003921569,0.003921569
484,4343.819552,0,79963266.96,0.003921569,0.003921569
485,4343.882016,0,79963326.96,0.003921569,0.003921569
486,4343.944544,0,79963386.96,0.003921569,0.003921569
487,4344.00704,0,79963456.96,0.003921569,0.003921569
488,4344.069536,0,79963516.96,0.003921569,0.003921569
489,4344.132032,0,79963576.97,0.003868574,0.003921569
490,4344.194528,0,79963636.96,0.004020396,0.003921569
491,4344.257024,0,79963706.96,0.003922285,0.003921569
492,4344.31952,0,79963766.97,0.003921569,0.003921569
493,4344.382016,0,79963826.96,0.003921569,0.003921569
494,4344.444544,0,79963886.96,0.003921569,0.003921569
495,4344.50704,0,79963956.97,0.003921569,0.003921569
496,4344.569536,0,79964016.97,0.003921569,0.003921569
497,4344.632032,4,79964076.96,0.034348816,0.629036765
