FrameCounter,SystemTimestamp,LedState,Timestamp,Region0R,Region1G
3748,2804.830496,0,78424298.65,0.003921569,0.003921569
3749,2804.893024,0,78424361.22,0.003868574,0.003921569
3750,2804.95552,0,78424421.24,0.003921569,0.003921569
3751,2805.018016,0,78424481.23,0.003921569,0.003921569
3752,2805.080512,0,78424541.24,0.003921569,0.003921569
3753,2805.143008,0,78424611.24,0.003921569,0.003921569
3754,2805.205504,0,78424671.24,0.003921569,0.003921569
3755,2805.268,0,78424731.24,0.003923001,0.003921569
3756,2805.330496,0,78424791.24,0.003921569,0.003921569
3757,2805.393024,0,78424861.25,0.003921569,0.003921569
3758,2805.45552,0,78424921.23,0.003921569,0.003921569
3759,2805.518016,0,78424981.24,0.003868574,0.003921569
3760,2805.580512,0,78425041.24,0.003921569,0.003921569
3761,2805.643008,2,78425111.24,0.00982469,0.026773897
3762,2805.705504,1,78425171.25,0.020838883,0.017660539
3763,2805.768,0,78425231.25,0.003921569,0.003921569
3764,2805.830528,0,78425291.25,0.003921569,0.003921569
3765,2805.893024,0,78425361.24,0.003921569,0.003921569
3766,2805.95552,0,78425421.25,0.003921569,0.003921569
3767,2806.018016,0,78425481.24,0.003921569,0.003921569
3768,2806.080512,0,78425541.24,0.003921569,0.003921569
3769,2806.143008,0,78425611.25,0.003868574,0.003921569
3770,2806.205504,0,78425671.25,0.003921569,0.003921569
3771,2806.268,0,78425731.24,0.003922285,0.003921569
3772,2806.330528,0,78425791.24,0.003921569,0.003921569
3773,2806.393024,0,78425861.25,0.003921569,0.003921569
3774,2806.45552,0,78425921.26,0.003921569,0.003921569
3775,2806.518016,0,78425981.25,0.003921569,0.003921569
3776,2806.580512,0,78426041.26,0.003921569,0.003921569
3777,2806.643008,2,78426111.25,0.009838296,0.026857843
3778,2806.705504,1,78426171.26,0.020871826,0.017628676
3779,2806.768,0,78426231.25,0.003868574,0.003921569
3780,2806.830528,0,78426291.26,0.003921569,0.003921569
3781,2806.892992,0,78426361.26,0.003921569,0.003921569
3782,2806.95552,0,78426421.27,0.003921569,0.003921569
3783,2807.018016,0,78426481.26,0.003921569,0.003921569
3784,2807.080512,0,78426541.26,0.003921569,0.003921569
3785,2807.143008,0,78426611.27,0.003921569,0.003921569
3786,2807.205504,0,78426671.26,0.003921569,0.003921569
3787,2807.268,0,78426731.26,0.003923717,0.003921569
3788,2807.330496,0,78426793.58,0.003921569,0.003921569
3789,2807.392992,0,78426853.59,0.003868574,0.003921569
3790,2807.45552,0,78426923.58,0.003921569,0.003921569
3791,2807.518016,0,78426983.59,0.003921569,0.003921569
3792,2807.580512,0,78427043.6,0.003921569,0.003921569
3793,2807.643008,2,78427103.59,0.00979318,0.026814951
3794,2807.705504,1,78427173.6,0.020878271,0.017648897
3795,2807.768,0,78427233.6,0.003921569,0.003921569
3796,2807.830496,0,78427293.6,0.003921569,0.003921569
3797,2807.893024,0,78427353.59,0.003921569,0.003921569
3798,2807.95552,0,78427423.6,0.003921569,0.003921569
3799,2808.018016,0,78427483.6,0.003868574,0.003921569
3800,2808.080512,0,78427543.6,0.003921569,0.003921569
3801,2808.143008,0,78427603.6,0.003921569,0.003921569
3802,2808.205504,0,78427673.6,0.003921569,0.003921569
3803,2808.268,0,78427733.6,0.003923717,0.003921569
3804,2808.330528,0,78427793.6,0.003921569,0.003921569
3805,2808.393024,0,78427853.61,0.003921569,0.003921569
3806,2808.45552,0,78427923.6,0.003921569,0.003921569
3807,2808.518016,0,78427983.61,0.003921569,0.003921569
3808,2808.580512,0,78428043.6,0.003921569,0.003921569
3809,2808.643008,2,78428103.6,0.009755224,0.026748775
3810,2808.705504,1,78428173.6,0.020855355,0.017530637
3811,2808.768,0,78428233.6,0.003921569,0.003921569
3812,2808.830528,0,78428293.62,0.003921569,0.003921569
3813,2808.893024,0,78428353.61,0.003921569,0.003921569
3814,2808.95552,0,78428423.61,0.003921569,0.003921569
3815,2809.018048,0,78428483.6,0.003921569,0.003921569
3816,2809.080544,0,78428543.61,0.003921569,0.003921569
3817,2809.14304,0,78428603.6,0.003921569,0.003921569
3818,2809.205536,0,78428673.62,0.003921569,0.003921569
3819,2809.268032,0,78428733.62,0.003868574,0.003921569
3820,2809.33056,0,78428793.62,0.003921569,0.003921569
3821,2809.393024,0,78428853.62,0.003921569,0.003921569
3822,2809.455552,0,78428923.61,0.003921569,0.003921569
3823,2809.518048,0,78428983.61,0.003921569,0.003921569
3824,2809.580544,0,78429043.61,0.003921569,0.003921569
3825,2809.64304,2,78429103.62,0.009832567,0.026818015
3826,2809.705536,1,78429173.62,0.020822412,0.017561275
3827,2809.768032,0,78429233.61,0.003921569,0.003921569
3828,2809.83056,0,78429293.63,0.003921569,0.003921569
3829,2809.893024,0,78429353.63,0.003868574,0.003921569
3830,2809.955552,0,78429423.61,0.003921569,0.003921569
3831,2810.018048,0,78429483.61,0.003921569,0.003921569
3832,2810.080544,0,78429543.62,0.003921569,0.003921569
3833,2810.14304,0,78429603.62,0.003921569,0.003921569
3834,2810.205536,0,78429673.62,0.003921569,0.003921569
3835,2810.268032,0,78429733.63,0.003923717,0.003921569
3836,2810.330528,0,78429793.63,0.003921569,0.003921569
3837,2810.393056,0,78429853.63,0.003921569,0.003921569
3838,2810.455552,0,78429923.63,0.003921569,0.003921569
3839,2810.518048,0,78429983.63,0.003868574,0.003921569
3840,2810.580544,0,78430043.63,0.003921569,0.003921569
3841,2810.64304,2,78430103.63,0.009816812,0.026795343
3842,2810.705536,1,78430173.62,0.020808806,0.01759375
3843,2810.768032,0,78430233.63,0.003921569,0.003921569
3844,2810.830528,0,78430293.63,0.003921569,0.003921569
3845,2810.893056,0,78430353.63,0.003921569,0.003921569
3846,2810.955552,0,78430423.64,0.003921569,0.003921569
3847,2811.018048,0,78430483.64,0.003921569,0.003921569
3848,2811.080544,0,78430543.64,0.003921569,0.003921569
3849,2811.14304,0,78430603.64,0.003868574,0.003921569
3850,2811.205536,0,78430673.64,0.003921569,0.003921569
3851,2811.268032,0,78430733.64,0.003922285,0.003921569
3852,2811.33056,0,78430793.64,0.003921569,0.003921569
3853,2811.393056,0,78430853.64,0.003921569,0.003921569
3854,2811.455552,0,78430923.63,0.003921569,0.003921569
3855,2811.518048,0,78430983.63,0.003921569,0.003921569
3856,2811.580544,0,78431043.64,0.003921569,0.003921569
3857,2811.64304,2,78431103.64,0.009813947,0.026822304
3858,2811.705536,1,78431173.65,0.020892594,0.017582108
3859,2811.768032,0,78431233.65,0.003868574,0.003921569
3860,2811.83056,0,78431293.65,0.003921569,0.003921569
3861,2811.893056,0,78431353.65,0.003921569,0.003921569
3862,2811.955552,0,78431423.65,0.003921569,0.003921569
3863,2812.018048,0,78431483.65,0.003921569,0.003921569
3864,2812.080544,0,78431543.66,0.003921569,0.003921569
3865,2812.14304,0,78431603.65,0.003921569,0.003921569
3866,2812.205536,0,78431673.65,0.003921569,0.003921569
3867,2812.268032,0,78431733.66,0.003922285,0.003921569
3868,2812.33056,0,78431796.06,0.003921569,0.003921569
3869,2812.393024,0,78431856.07,0.003868574,0.003921569
3870,2812.455552,0,78431916.07,0.003921569,0.003921569
3871,2812.518048,0,78431986.07,0.003921569,0.003921569
3872,2812.580544,0,78432046.07,0.003921569,0.003921569
3873,2812.64304,2,78432106.07,0.009796044,0.02670098
3874,2812.705536,1,78432166.07,0.020818832,0.017445466
3875,2812.768032,0,78432236.07,0.003921569,0.003921569
3876,2812.83056,0,78432296.07,0.003921569,0.003921569
3877,2812.893024,0,78432356.07,0.003921569,0.003921569
3878,2812.955552,0,78432416.08,0.003921569,0.003921569
3879,2813.018048,0,78432486.08,0.003868574,0.003921569
3880,2813.080544,0,78432546.08,0.003921569,0.003921569
3881,2813.14304,0,78432606.08,0.003921569,0.003921569
3882,2813.205536,0,78432666.08,0.003921569,0.003921569
3883,2813.268032,0,78432736.08,0.003923001,0.003921569
3884,2813.330528,0,78432796.09,0.003921569,0.003921569
3885,2813.393056,0,78432856.08,0.003921569,0.003921569
3886,2813.455552,0,78432916.08,0.003921569,0.003921569
3887,2813.518048,0,78432986.08,0.003921569,0.003921569
3888,2813.580544,0,78433046.08,0.003921569,0.003921569
3889,2813.64304,2,78433106.09,0.00976525,0.0266875
3890,2813.705536,1,78433166.09,0.020709263,0.017400123
3891,2813.768032,0,78433236.08,0.003921569,0.003921569
3892,2813.83056,0,78433296.09,0.003921569,0.003921569
3893,2813.893056,0,78433356.09,0.003921569,0.003921569
3894,2813.955552,0,78433416.09,0.003921569,0.003921569
3895,2814.018048,0,78433486.09,0.003921569,0.003921569
3896,2814.080544,0,78433546.09,0.003921569,0.003921569
3897,2814.14304,0,78433606.1,0.003921569,0.003921569
3898,2814.205536,0,78433666.09,0.003921569,0.003921569
3899,2814.268032,0,78433736.09,0.003868574,0.003921569
3900,2814.33056,0,78433796.09,0.003921569,0.003921569
3901,2814.393024,0,78433856.1,0.003921569,0.003921569
3902,2814.455552,0,78433916.09,0.003921569,0.003921569
3903,2814.518048,0,78433986.1,0.003921569,0.003921569
3904,2814.580544,0,78434046.1,0.003921569,0.003921569
3905,2814.64304,2,78434106.1,0.009785302,0.026724877
3906,2814.705536,1,78434166.1,0.020825277,0.017526348
3907,2814.768032,0,78434236.1,0.003921569,0.003921569
3908,2814.83056,0,78434296.1,0.003921569,0.003921569
3909,2814.893024,0,78434356.1,0.003868574,0.003921569
3910,2814.955552,0,78434416.1,0.003921569,0.003921569
3911,2815.018048,0,78434486.1,0.003921569,0.003921569
3912,2815.080544,0,78434546.1,0.003921569,0.003921569
3913,2815.14304,0,78434606.1,0.003921569,0.003921569
3914,2815.205536,0,78434666.1,0.003921569,0.003921569
3915,2815.268032,0,78434736.1,0.003921569,0.003921569
3916,2815.330528,0,78434796.11,0.003921569,0.003921569
3917,2815.393056,0,78434856.11,0.003921569,0.003921569
3918,2815.455552,0,78434916.11,0.003921569,0.003921569
3919,2815.518048,0,78434986.12,0.003868574,0.003921569
3920,2815.580544,0,78435046.11,0.003921569,0.003921569
3921,2815.64304,2,78435106.12,0.009792463,0.026716912
3922,2815.705536,1,78435166.12,0.020825993,0.017488971
3923,2815.768032,0,78435227.92,0.003921569,0.003921569
3924,2815.83056,0,78435297.92,0.003921569,0.003921569
3925,2815.893056,0,78435357.92,0.003921569,0.003921569
3926,2815.955552,0,78435417.92,0.003921569,0.003921569
3927,2816.018048,0,78435477.92,0.003921569,0.003921569
3928,2816.080544,0,78435547.92,0.003921569,0.003921569
3929,2816.14304,0,78435607.92,0.003868574,0.003921569
3930,2816.205536,0,78435667.93,0.003921569,0.003921569
3931,2816.268032,0,78435727.93,0.003921569,0.003921569
3932,2816.33056,0,78435797.93,0.003921569,0.003921569
3933,2816.393024,0,78435857.93,0.003921569,0.003921569
3934,2816.455552,0,78435917.93,0.003921569,0.003921569
3935,2816.518048,0,78435977.93,0.003921569,0.003921569
3936,2816.580544,0,78436047.93,0.003921569,0.003921569
3937,2816.64304,2,78436107.93,0.00984689,0.026766544
3938,2816.705536,1,78436167.93,0.020798064,0.017559436
3939,2816.768032,0,78436227.94,0.003868574,0.003921569
3940,2816.830528,0,78436297.93,0.003921569,0.003921569
3941,2816.893024,0,78436357.94,0.003921569,0.003921569
3942,2816.955552,0,78436417.94,0.003921569,0.003921569
3943,2817.018048,0,78436477.94,0.003921569,0.003921569
3944,2817.080544,0,78436547.94,0.003921569,0.003921569
3945,2817.14304,0,78436607.94,0.003921569,0.003921569
3946,2817.205536,0,78436667.94,0.003921569,0.003921569
3947,2817.268032,0,78436727.94,0.003922285,0.003921569
3948,2817.330528,0,78436797.94,0.003921569,0.003921569
3949,2817.393056,0,78436857.94,0.003868574,0.003921569
3950,2817.455552,0,78436917.94,0.003921569,0.003921569
3951,2817.518048,0,78436977.94,0.003921569,0.003921569
3952,2817.580544,0,78437047.94,0.003921569,0.003921569
3953,2817.64304,2,78437107.94,0.00980607,0.026757353
3954,2817.705536,1,78437167.95,0.020785889,0.017563113
3955,2817.768032,0,78437227.95,0.003921569,0.003921569
3956,2817.83056,0,78437297.95,0.003921569,0.003921569
3957,2817.893056,0,78437357.95,0.003921569,0.003921569
3958,2817.955552,0,78437417.95,0.003921569,0.003921569
3959,2818.018048,0,78437477.95,0.003868574,0.003921569
3960,2818.080544,0,78437547.95,0.003921569,0.003921569
3961,2818.14304,0,78437607.95,0.003921569,0.003921569
3962,2818.205536,0,78437667.95,0.003921569,0.003921569
3963,2818.268032,0,78437727.95,0.003922285,0.003921569
3964,2818.33056,0,78437797.95,0.003921569,0.003921569
3965,2818.393056,0,78437857.95,0.003921569,0.003921569
3966,2818.455552,0,78437917.96,0.003921569,0.003921569
3967,2818.518048,0,78437977.96,0.003921569,0.003921569
3968,2818.580544,0,78438047.96,0.003921569,0.003921569
3969,2818.64304,2,78438107.96,0.009812515,0.026934436
3970,2818.705536,1,78438167.96,0.020805941,0.017593137
3971,2818.768032,0,78438227.96,0.003921569,0.003921569
3972,2818.83056,0,78438297.96,0.003921569,0.003921569
3973,2818.893024,0,78438357.96,0.003921569,0.003921569
3974,2818.955552,0,78438417.96,0.003921569,0.003921569
3975,2819.018048,0,78438477.96,0.003921569,0.003921569
3976,2819.080544,0,78438547.96,0.003921569,0.003921569
3977,2819.14304,0,78438607.96,0.003921569,0.003921569
3978,2819.205536,0,78438667.97,0.003921569,0.003921569
3979,2819.268032,0,78438727.97,0.003868574,0.003921569
3980,2819.330528,0,78438797.97,0.003921569,0.003921569
3981,2819.393056,0,78438857.97,0.003921569,0.003921569
3982,2819.455552,0,78438917.97,0.003921569,0.003921569
3983,2819.518048,0,78438977.97,0.003921569,0.003921569
3984,2819.580544,0,78439047.97,0.003921569,0.003921569
3985,2819.64304,2,78439107.97,0.009836864,0.026835784
3986,2819.705536,1,78439167.97,0.020823845,0.017564951
3987,2819.768032,0,78439227.97,0.003921569,0.003921569
3988,2819.83056,0,78439297.97,0.003921569,0.003921569
3989,2819.893056,0,78439357.98,0.003868574,0.003921569
3990,2819.955552,0,78439417.97,0.003921569,0.003921569
3991,2820.018048,0,78439477.98,0.003921569,0.003921569
3992,2820.080544,0,78439547.98,0.003921569,0.003921569
3993,2820.14304,0,78439607.98,0.003921569,0.003921569
3994,2820.205536,0,78439667.98,0.003921569,0.003921569
3995,2820.268032,0,78439727.98,0.003923001,0.003921569
3996,2820.33056,0,78439797.98,0.003921569,0.003921569
3997,2820.393024,0,78439857.98,0.003921569,0.003921569
3998,2820.455552,0,78439917.98,0.003921569,0.003921569
3999,2820.518048,0,78439977.98,0.003868574,0.003921569
4000,2820.580544,0,78440047.98,0.003921569,0.003921569
4001,2820.64304,2,78440107.99,0.009835432,0.026828431
4002,2820.705536,1,78440167.98,0.02079878,0.017522059
4003,2820.768032,0,78440227.99,0.003921569,0.003921569
4004,2820.83056,0,78440297.99,0.003921569,0.003921569
4005,2820.893024,0,78440357.99,0.003921569,0.003921569
4006,2820.955552,0,78440417.99,0.003921569,0.003921569
4007,2821.018048,0,78440477.99,0.003921569,0.003921569
4008,2821.080544,0,78440547.99,0.003921569,0.003921569
4009,2821.14304,0,78440607.99,0.003868574,0.003921569
4010,2821.205536,0,78440667.99,0.003921569,0.003921569
4011,2821.268032,0,78440727.99,0.003921569,0.003921569
4012,2821.330528,0,78440797.99,0.003921569,0.003921569
4013,2821.393056,0,78440858.01,0.003921569,0.003921569
4014,2821.455552,0,78440918,0.003921569,0.003921569
4015,2821.518048,0,78440978,0.003921569,0.003921569
4016,2821.580544,0,78441048,0.003921569,0.003921569
4017,2821.64304,2,78441108,0.00982827,0.026806373
4018,2821.705536,1,78441168,0.02083029,0.017619485
4019,2821.768032,0,78441228,0.003868574,0.003921569
4020,2821.83056,0,78441298,0.003921569,0.003921569
4021,2821.893056,0,78441358,0.003921569,0.003921569
4022,2821.955552,0,78441415.6,0.003921569,0.003921569
4023,2822.018048,0,78441485.61,0.003921569,0.003921569
4024,2822.080544,0,78441545.61,0.003921569,0.003921569
4025,2822.14304,0,78441605.61,0.003921569,0.003921569
4026,2822.205536,0,78441665.62,0.003921569,0.003921569
4027,2822.268032,0,78441735.62,0.003922285,0.003921569
4028,2822.33056,0,78441795.63,0.003921569,0.003921569
4029,2822.393056,0,78441855.61,0.003868574,0.003921569
4030,2822.455552,0,78441915.62,0.003921569,0.003921569
4031,2822.518048,0,78441985.63,0.003921569,0.003921569
4032,2822.580544,0,78442045.63,0.003921569,0.003921569
4033,2822.64304,2,78442105.62,0.009826122,0.026871936
4034,2822.705536,1,78442165.61,0.020856787,0.017546569
4035,2822.768032,0,78442235.62,0.003921569,0.003921569
4036,2822.83056,0,78442295.63,0.003921569,0.003921569
4037,2822.893024,0,78442355.62,0.003921569,0.003921569
4038,2822.955552,0,78442415.62,0.003921569,0.003921569
4039,2823.018048,0,78442485.62,0.003868574,0.003921569
4040,2823.080544,0,78442545.63,0.003921569,0.003921569
4041,2823.14304,0,78442605.63,0.003921569,0.003921569
4042,2823.205536,0,78442665.63,0.003921569,0.003921569
4043,2823.268032,0,78442735.63,0.003921569,0.003921569
4044,2823.33056,0,78442795.63,0.003921569,0.003921569
4045,2823.393024,0,78442855.64,0.003921569,0.003921569
4046,2823.455552,0,78442915.63,0.003921569,0.003921569
4047,2823.518048,0,78442985.63,0.003921569,0.003921569
4048,2823.580544,0,78443045.63,0.003921569,0.003921569
4049,2823.64304,2,78443105.64,0.009750211,0.02683701
4050,2823.705536,1,78443165.64,0.020868245,0.017548407
4051,2823.768032,0,78443235.64,0.003921569,0.003921569
4052,2823.830528,0,78443295.64,0.003921569,0.003921569
4053,2823.893056,0,78443355.64,0.003921569,0.003921569
4054,2823.955552,0,78443415.63,0.003921569,0.003921569
4055,2824.018048,0,78443485.63,0.003921569,0.003921569
4056,2824.080544,0,78443545.65,0.003921569,0.003921569
4057,2824.14304,0,78443605.65,0.003921569,0.003921569
4058,2824.205536,0,78443665.64,0.003921569,0.003921569
4059,2824.268032,0,78443735.63,0.003868574,0.003921569
4060,2824.330528,0,78443795.64,0.003921569,0.003921569
4061,2824.393056,0,78443855.65,0.003921569,0.003921569
4062,2824.455552,0,78443915.65,0.003921569,0.003921569
4063,2824.518048,0,78443985.65,0.003921569,0.003921569
4064,2824.580544,0,78444045.65,0.003921569,0.003921569
4065,2824.64304,2,78444105.65,0.00981538,0.026823529
4066,2824.705536,1,78444165.65,0.020813819,0.017556373
4067,2824.768032,0,78444235.66,0.003921569,0.003921569
4068,2824.83056,0,78444295.65,0.003921569,0.003921569
4069,2824.893056,0,78444355.65,0.003868574,0.003921569
4070,2824.955552,0,78444415.65,0.003921569,0.003921569
4071,2825.018048,0,78444485.66,0.003921569,0.003921569
4072,2825.080544,0,78444545.66,0.003921569,0.003921569
4073,2825.14304,0,78444605.65,0.003921569,0.003921569
4074,2825.205536,0,78444665.66,0.003921569,0.003921569
4075,2825.268032,0,78444735.66,0.003922285,0.003921569
4076,2825.33056,0,78444795.66,0.003921569,0.003921569
4077,2825.393056,0,78444855.66,0.003921569,0.003921569
4078,2825.455552,0,78444915.66,0.003921569,0.003921569
4079,2825.518048,0,78444985.65,0.003868574,0.003921569
4080,2825.580544,0,78445045.67,0.003921569,0.003921569
4081,2825.64304,2,78445105.67,0.00985978,0.026821078
4082,2825.705536,1,78445165.66,0.020836735,0.017539216
4083,2825.768032,0,78445235.66,0.003921569,0.003921569
4084,2825.83056,0,78445295.67,0.003921569,0.003921569
4085,2825.893056,0,78445355.67,0.003921569,0.003921569
4086,2825.955552,0,78445415.67,0.003921569,0.003921569
4087,2826.018048,0,78445485.67,0.003921569,0.003921569
4088,2826.080544,0,78445545.66,0.003921569,0.003921569
4089,2826.14304,0,78445605.67,0.003868574,0.003921569
4090,2826.205536,0,78445665.67,0.003921569,0.003921569
4091,2826.268032,0,78445735.67,0.003923001,0.003921569
4092,2826.33056,0,78445795.67,0.003921569,0.003921569
4093,2826.393056,0,78445855.67,0.003921569,0.003921569
4094,2826.455552,0,78445915.67,0.003921569,0.003921569
4095,2826.518048,0,78445985.68,0.003921569,0.003921569
4096,2826.580544,0,78446045.67,0.003921569,0.003921569
4097,2826.64304,2,78446105.67,0.009868374,0.026857843
4098,2826.705536,1,78446165.68,0.020842464,0.017568627
4099,2826.768032,0,78446235.69,0.003868574,0.003921569
4100,2826.83056,0,78446295.68,0.003921569,0.003921569
4101,2826.893024,0,78446355.68,0.003921569,0.003921569
4102,2826.955552,0,78446415.67,0.003921569,0.003921569
4103,2827.018048,0,78446485.69,0.003921569,0.003921569
4104,2827.080544,0,78446545.68,0.003921569,0.003921569
4105,2827.14304,0,78446605.68,0.003921569,0.003921569
4106,2827.205536,0,78446665.68,0.003921569,0.003921569
4107,2827.268032,0,78446735.68,0.003923001,0.003921569
4108,2827.330528,0,78446795.68,0.003921569,0.003921569
4109,2827.393056,0,78446857.14,0.003868574,0.003921569
4110,2827.455552,0,78446917.14,0.003921569,0.003921569
4111,2827.518048,0,78446977.14,0.003921569,0.003921569
4112,2827.580544,0,78447047.15,0.003921569,0.003921569
4113,2827.64304,2,78447107.14,0.009808218,0.026912377
4114,2827.705536,1,78447167.15,0.020745069,0.017570466
4115,2827.768032,0,78447227.14,0.003921569,0.003921569
4116,2827.830528,0,78447297.15,0.003921569,0.003921569
4117,2827.893056,0,78447357.14,0.003921569,0.003921569
4118,2827.955552,0,78447417.15,0.003921569,0.003921569
4119,2828.018048,0,78447477.15,0.003868574,0.003921569
4120,2828.080544,0,78447547.15,0.003921569,0.003921569
4121,2828.14304,0,78447607.16,0.003921569,0.003921569
4122,2828.205536,0,78447667.15,0.003921569,0.003921569
4123,2828.268032,0,78447727.16,0.003922285,0.003921569
4124,2828.33056,0,78447797.16,0.003921569,0.003921569
4125,2828.393056,0,78447857.16,0.003921569,0.003921569
4126,2828.455552,0,78447917.14,0.003921569,0.003921569
4127,2828.518048,0,78447977.16,0.003921569,0.003921569
4128,2828.580544,0,78448047.15,0.003921569,0.003921569
4129,2828.64304,2,78448107.15,0.009759521,0.02685723
4130,2828.705536,1,78448167.15,0.020785173,0.017470588
4131,2828.768032,0,78448227.15,0.003921569,0.003921569
4132,2828.83056,0,78448297.16,0.003921569,0.003921569
4133,2828.893056,0,78448357.16,0.003921569,0.003921569
4134,2828.955552,0,78448417.16,0.003921569,0.003921569
4135,2829.018048,0,78448477.16,0.003921569,0.003921569
4136,2829.080544,0,78448547.17,0.003921569,0.003921569
4137,2829.14304,0,78448607.17,0.003921569,0.003921569
4138,2829.205536,0,78448667.17,0.003921569,0.003921569
4139,2829.268032,0,78448727.15,0.003868574,0.003921569
4140,2829.33056,0,78448797.17,0.003921569,0.003921569
4141,2829.393056,0,78448857.17,0.003921569,0.003921569
4142,2829.455552,0,78448917.17,0.003921569,0.003921569
4143,2829.518048,0,78448977.16,0.003921569,0.003921569
4144,2829.580544,0,78449047.16,0.003921569,0.003921569
4145,2829.64304,2,78449107.16,0.009820393,0.026849877
4146,2829.705536,1,78449167.17,0.020810238,0.017526348
4147,2829.768032,0,78449227.16,0.003921569,0.003921569
4148,2829.83056,0,78449297.16,0.003921569,0.003921569
4149,2829.893024,0,78449357.17,0.003868574,0.003921569
4150,2829.955552,0,78449417.18,0.003921569,0.003921569
4151,2830.018048,0,78449477.18,0.003921569,0.003921569
4152,2830.080544,0,78449547.18,0.003921569,0.003921569
4153,2830.14304,0,78449607.18,0.003921569,0.003921569
4154,2830.205536,0,78449667.17,0.003921569,0.003921569
4155,2830.268032,0,78449727.17,0.003923717,0.003921569
4156,2830.33056,0,78449797.18,0.003921569,0.003921569
4157,2830.393024,0,78449857.18,0.003921569,0.003921569
4158,2830.455552,0,78449917.17,0.003921569,0.003921569
4159,2830.518048,0,78449977.17,0.003868574,0.003921569
4160,2830.580544,0,78450047.17,0.003921569,0.003921569
4161,2830.64304,2,78450107.19,0.009864077,0.026828431
4162,2830.705536,1,78450167.18,0.020805225,0.017570466
4163,2830.768032,0,78450227.18,0.003921569,0.003921569
4164,2830.830528,0,78450297.18,0.003921569,0.003921569
4165,2830.893056,0,78450357.18,0.003921569,0.003921569
4166,2830.955552,0,78450417.19,0.003921569,0.003921569
4167,2831.018048,0,78450477.19,0.003921569,0.003921569
4168,2831.080544,0,78450547.19,0.003921569,0.003921569
4169,2831.14304,0,78450607.18,0.003868574,0.003921569
4170,2831.205536,0,78450667.18,0.003921569,0.003921569
4171,2831.268032,0,78450727.18,0.003923001,0.003921569
4172,2831.33056,0,78450797.18,0.003921569,0.003921569
4173,2831.393056,0,78450857.19,0.003921569,0.003921569
4174,2831.455552,0,78450917.2,0.003921569,0.003921569
4175,2831.518048,0,78450977.18,0.003921569,0.003921569
4176,2831.580544,0,78451047.19,0.003921569,0.003921569
4177,2831.64304,2,78451107.19,0.00980607,0.026872549
4178,2831.705536,1,78451167.19,0.02081167,0.017571078
4179,2831.768032,0,78451227.2,0.003868574,0.003921569
4180,2831.83056,0,78451297.2,0.003921569,0.003921569
4181,2831.893056,0,78451357.19,0.003921569,0.003921569
4182,2831.955552,0,78451417.19,0.003921569,0.003921569
4183,2832.018048,0,78451477.2,0.003921569,0.003921569
4184,2832.080544,0,78451547.21,0.003921569,0.003921569
4185,2832.14304,0,78451607.21,0.003921569,0.003921569
4186,2832.205536,0,78451667.2,0.003921569,0.003921569
4187,2832.268032,0,78451727.2,0.003923001,0.003921569
4188,2832.33056,0,78451797.2,0.003921569,0.003921569
4189,2832.393056,0,78451859.65,0.003868574,0.003921569
4190,2832.455552,0,78451919.65,0.003921569,0.003921569
4191,2832.518048,0,78451979.64,0.003921569,0.003921569
4192,2832.580544,0,78452039.64,0.003921569,0.003921569
4193,2832.64304,2,78452109.65,0.009822541,0.026809436
4194,2832.705536,1,78452169.66,0.020776579,0.017518995
4195,2832.768032,0,78452229.66,0.003921569,0.003921569
4196,2832.83056,0,78452289.66,0.003921569,0.003921569
4197,2832.893024,0,78452359.66,0.003921569,0.003921569
4198,2832.955552,0,78452419.65,0.003921569,0.003921569
4199,2833.018048,0,78452479.65,0.003868574,0.003921569
4200,2833.080544,0,78452539.65,0.003921569,0.003921569
4201,2833.14304,0,78452609.66,0.003921569,0.003921569
4202,2833.205536,0,78452669.66,0.003921569,0.003921569
4203,2833.268032,0,78452729.66,0.003925865,0.003921569
4204,2833.330528,0,78452789.66,0.003921569,0.003921569
4205,2833.393024,0,78452859.66,0.003921569,0.003921569
4206,2833.455552,0,78452919.67,0.003921569,0.003921569
4207,2833.518048,0,78452979.66,0.003921569,0.003921569
4208,2833.580544,0,78453039.65,0.003921569,0.003921569
4209,2833.64304,2,78453109.67,0.009778141,0.026799632
4210,2833.705536,1,78453169.67,0.020805941,0.017551471
4211,2833.768032,0,78453229.66,0.003921569,0.003921569
4212,2833.830528,0,78453289.66,0.003921569,0.003921569
4213,2833.893056,0,78453359.67,0.003921569,0.003921569
4214,2833.955552,0,78453419.67,0.003921569,0.003921569
4215,2834.018048,0,78453479.67,0.003921569,0.003921569
4216,2834.080544,0,78453539.67,0.003921569,0.003921569
4217,2834.14304,0,78453609.67,0.003921569,0.003921569
4218,2834.205536,0,78453669.67,0.003921569,0.003921569
4219,2834.268032,0,78453729.68,0.003868574,0.003921569
4220,2834.330528,0,78453789.68,0.003921569,0.003921569
4221,2834.393056,0,78453859.67,0.003921569,0.003921569
4222,2834.455552,0,78453919.66,0.003921569,0.003921569
4223,2834.518048,0,78453979.67,0.003921569,0.003921569
4224,2834.580544,0,78454039.68,0.003921569,0.003921569
4225,2834.64304,2,78454109.67,0.009844741,0.026857843
4226,2834.705536,1,78454169.68,0.020806657,0.017563725
4227,2834.768032,0,78454229.67,0.003921569,0.003921569
4228,2834.83056,0,78454289.67,0.003921569,0.003921569
4229,2834.893056,0,78454359.68,0.003868574,0.003921569
