FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,Region0R,Region1G
0,1095.089568,7,76714566.26,0.003868574,0.003921569
1,1095.152032,2,76714636.26,0.017245306,0.059242034
2,1095.214528,1,76714696.27,0.029760524,0.040217525
3,1095.277024,0,76714756.27,0.003868574,0.003921569
4,1095.33952,0,76714816.26,0.003868574,0.003921569
5,1095.402048,0,76714886.26,0.003868574,0.003921569
6,1095.464544,0,76714946.26,0.003868574,0.003921569
7,1095.52704,0,76715006.26,0.003868574,0.003921569
8,1095.589536,0,76715066.28,0.003868574,0.003921569
9,1095.652032,0,76715136.26,0.003868574,0.003921569
10,1095.714528,0,76715196.28,0.003921569,0.003921569
11,1095.777024,0,76715256.28,0.003935891,0.003921569
12,1095.83952,0,76715316.28,0.003921569,0.003921569
13,1095.902048,0,76715386.28,0.003921569,0.003921569
14,1095.964544,0,76715446.28,0.003921569,0.003921569
15,1096.027072,0,76715506.28,0.003921569,0.003921569
16,1096.089568,0,76715566.27,0.003921569,0.003921569
17,1096.152064,2,76715636.28,0.01543491,0.056726103
18,1096.21456,1,76715696.31,0.027895702,0.038199142
19,1096.277056,0,76715756.32,0.003868574,0.003921569
20,1096.339584,0,76715816.34,0.003921569,0.003921569
21,1096.40208,0,76715886.34,0.003921569,0.003921569
22,1096.464576,0,76715946.37,0.003921569,0.003921569
23,1096.527072,0,76716006.37,0.003921569,0.003921569
24,1096.589568,0,76716066.37,0.003921569,0.003921569
25,1096.652064,0,76716136.43,0.003921569,0.003921569
26,1096.71456,0,76716196.43,0.003921569,0.003921569
27,1096.777056,0,76716256.46,0.003922285,0.003921569
28,1096.839584,0,76716316.47,0.003921569,0.003921569
29,1096.90208,0,76716386.46,0.003868574,0.003921569
30,1096.964576,0,76716446.47,0.003921569,0.003921569
31,1097.027072,0,76716506.47,0.003921569,0.003921569
32,1097.089568,0,76716566.46,0.003921569,0.003921569
33,1097.152064,2,76716636.52,0.015457111,0.056332108
34,1097.21456,1,76716696.51,0.027955141,0.038102328
35,1097.277056,0,76716756.51,0.003921569,0.003921569
36,1097.339584,0,76716816.52,0.003921569,0.003921569
37,1097.40208,0,76716886.52,0.003921569,0.003921569
38,1097.464576,0,76716946.52,0.003921569,0.003921569
39,1097.527072,0,76717006.52,0.003868574,0.003921569
40,1097.589568,0,76717066.52,0.003921569,0.003921569
41,1097.652064,0,76717136.52,0.003921569,0.003921569
42,1097.71456,0,76717196.53,0.003921569,0.003921569
43,1097.777056,0,76717256.52,0.003921569,0.003921569
44,1097.839584,0,76717316.52,0.003921569,0.003921569
45,1097.90208,0,76717386.57,0.003921569,0.003921569
46,1097.964576,0,76717446.57,0.003921569,0.003921569
47,1098.027072,0,76717506.57,0.003921569,0.003921569
48,1098.089568,0,76717566.57,0.003921569,0.003921569
49,1098.152064,2,76717636.57,0.015314599,0.055827206
50,1098.21456,1,76717696.6,0.027913605,0.037893382
51,1098.277056,0,76717756.6,0.003921569,0.003921569
52,1098.339584,0,76717816.6,0.003921569,0.003921569
53,1098.402048,0,76717886.6,0.003921569,0.003921569
54,1098.464576,0,76717946.6,0.003921569,0.003921569
55,1098.527072,0,76718006.61,0.003921569,0.003921569
56,1098.589568,0,76718066.6,0.003921569,0.003921569
57,1098.652064,0,76718136.61,0.003921569,0.003921569
58,1098.71456,0,76718196.6,0.003921569,0.003921569
59,1098.777056,0,76718256.6,0.003868574,0.003921569
60,1098.839552,0,76718316.63,0.003921569,0.003921569
61,1098.902048,0,76718386.62,0.003921569,0.003921569
62,1098.964576,0,76718446.62,0.003921569,0.003921569
63,1099.027072,0,76718506.62,0.003921569,0.003921569
64,1099.089568,0,76718566.62,0.003921569,0.003921569
65,1099.152064,2,76718636.63,0.015367593,0.055713848
66,1099.21456,1,76718696.63,0.027921483,0.037810049
67,1099.277056,0,76718756.63,0.003921569,0.003921569
68,1099.339552,0,76718816.62,0.003921569,0.003921569
69,1099.40208,0,76718886.62,0.003868574,0.003921569
70,1099.464576,0,76718946.62,0.003921569,0.003921569
71,1099.527072,0,76719006.64,0.003921569,0.003921569
72,1099.589568,0,76719066.63,0.003921569,0.003921569
73,1099.652064,0,76719136.63,0.003921569,0.003921569
74,1099.71456,0,76719196.63,0.003921569,0.003921569
75,1099.777056,0,76719256.63,0.003924433,0.003921569
76,1099.839584,0,76719316.63,0.003921569,0.003921569
77,1099.90208,0,76719386.63,0.003921569,0.003921569
78,1099.964576,0,76719446.63,0.003921569,0.003921569
79,1100.027072,0,76719506.63,0.003868574,0.003921569
80,1100.089568,0,76719566.63,0.003921569,0.003921569
81,1100.152064,2,76719636.64,0.015330354,0.055374387
82,1100.21456,1,76719696.64,0.027927928,0.03775674
83,1100.277056,0,76719756.64,0.003921569,0.003921569
84,1100.339584,0,76719816.64,0.003921569,0.003921569
85,1100.40208,0,76719886.64,0.003921569,0.003921569
86,1100.464576,0,76719946.64,0.003921569,0.003921569
87,1100.527072,0,76720006.64,0.003921569,0.003921569
88,1100.589568,0,76720066.64,0.003921569,0.003921569
89,1100.652064,0,76720136.64,0.003868574,0.003921569
90,1100.71456,0,76720196.64,0.003921569,0.003921569
91,1100.777056,0,76720256.64,0.003923001,0.003921569
92,1100.839584,0,76720316.64,0.003921569,0.003921569
93,1100.902048,0,76720386.64,0.003921569,0.003921569
94,1100.964576,0,76720446.64,0.003921569,0.003921569
95,1101.027072,0,76720506.65,0.003921569,0.003921569
96,1101.089568,0,76720566.65,0.003921569,0.003921569
97,1101.152064,2,76720636.65,0.015401252,0.055396446
98,1101.21456,1,76720696.65,0.027872069,0.037829044
99,1101.277056,0,76720756.65,0.003868574,0.003921569
100,1101.339584,0,76720816.65,0.003921569,0.003921569
101,1101.402048,0,76720886.65,0.003921569,0.003921569
102,1101.464576,0,76720946.65,0.003921569,0.003921569
103,1101.527072,0,76721006.65,0.003921569,0.003921569
104,1101.589568,0,76721066.65,0.003921569,0.003921569
105,1101.652064,0,76721136.65,0.003921569,0.003921569
106,1101.71456,0,76721196.66,0.003921569,0.003921569
107,1101.777056,0,76721256.66,0.003923001,0.003921569
108,1101.839584,0,76721316.66,0.003921569,0.003921569
109,1101.902048,0,76721386.66,0.003868574,0.003921569
110,1101.964576,0,76721446.66,0.003921569,0.003921569
111,1102.027072,0,76721506.66,0.003921569,0.003921569
112,1102.089568,0,76721566.66,0.003921569,0.003921569
113,1102.152064,2,76721636.66,0.015381916,0.055268995
114,1102.21456,1,76721696.66,0.02787565,0.03761152
115,1102.277056,0,76721756.66,0.003921569,0.003921569
116,1102.339552,0,76721816.66,0.003921569,0.003921569
117,1102.40208,0,76721886.67,0.003921569,0.003921569
118,1102.464576,0,76721946.66,0.003921569,0.003921569
119,1102.527072,0,76722006.67,0.003868574,0.003921569
120,1102.589568,0,76722066.67,0.003921569,0.003921569
121,1102.652064,0,76722136.67,0.003921569,0.003921569
122,1102.71456,0,76722196.67,0.003921569,0.003921569
123,1102.777056,0,76722256.67,0.003923717,0.003921569
124,1102.839552,0,76722316.67,0.003921569,0.003921569
125,1102.90208,0,76722386.67,0.003921569,0.003921569
126,1102.964576,0,76722446.67,0.003921569,0.003921569
127,1103.027072,0,76722506.67,0.003921569,0.003921569
128,1103.089568,0,76722566.67,0.003921569,0.003921569
129,1103.152064,2,76722636.67,0.015317464,0.0553125
130,1103.21456,1,76722696.68,0.027905728,0.037723652
131,1103.277056,0,76722756.68,0.003921569,0.003921569
132,1103.339584,0,76722816.68,0.003921569,0.003921569
133,1103.40208,0,76722886.68,0.003921569,0.003921569
134,1103.464576,0,76722946.68,0.003921569,0.003921569
135,1103.527072,0,76723006.68,0.003921569,0.003921569
136,1103.589568,0,76723066.68,0.003921569,0.003921569
137,1103.652064,0,76723136.68,0.003921569,0.003921569
138,1103.71456,0,76723196.68,0.003921569,0.003921569
139,1103.777056,0,76723256.68,0.003868574,0.003921569
140,1103.839584,0,76723316.68,0.003921569,0.003921569
141,1103.90208,0,76723386.68,0.003921569,0.003921569
142,1103.964576,0,76723446.69,0.003921569,0.003921569
143,1104.027072,0,76723506.68,0.003921569,0.003921569
144,1104.089568,0,76723566.69,0.003921569,0.003921569
145,1104.152064,2,76723636.69,0.015396955,0.055221814
146,1104.21456,1,76723696.69,0.027923631,0.037587623
147,1104.277056,0,76723756.69,0.003921569,0.003921569
148,1104.339584,0,76723816.69,0.003921569,0.003921569
149,1104.402048,0,76723886.69,0.003868574,0.003921569
150,1104.464576,0,76723946.69,0.003921569,0.003921569
151,1104.527072,0,76724006.69,0.003921569,0.003921569
152,1104.589568,0,76724066.69,0.003921569,0.003921569
153,1104.652064,0,76724136.69,0.003921569,0.003921569
154,1104.71456,0,76724196.7,0.003921569,0.003921569
155,1104.777056,0,76724256.69,0.003922285,0.003921569
156,1104.839552,0,76724316.7,0.003921569,0.003921569
157,1104.90208,0,76724386.7,0.003921569,0.003921569
158,1104.964576,0,76724446.7,0.003921569,0.003921569
159,1105.027072,0,76724506.7,0.003868574,0.003921569
160,1105.089568,0,76724566.7,0.003921569,0.003921569
161,1105.152064,2,76724636.7,0.015348258,0.054958946
162,1105.21456,1,76724696.7,0.027819075,0.037434436
163,1105.277056,0,76724756.7,0.003921569,0.003921569
164,1105.339552,0,76724816.7,0.003921569,0.003921569
165,1105.40208,0,76724886.7,0.003921569,0.003921569
166,1105.464576,0,76724946.71,0.003921569,0.003921569
167,1105.527072,0,76725006.71,0.003921569,0.003921569
168,1105.589568,0,76725066.71,0.003921569,0.003921569
169,1105.652064,0,76725136.71,0.003868574,0.003921569
170,1105.71456,0,76725196.71,0.003921569,0.003921569
171,1105.777056,0,76725256.71,0.003922285,0.003921569
172,1105.839584,0,76725316.71,0.003921569,0.003921569
173,1105.90208,0,76725386.72,0.003921569,0.003921569
174,1105.964576,0,76725446.71,0.003921569,0.003921569
175,1106.027072,0,76725506.71,0.003921569,0.003921569
176,1106.089568,0,76725566.71,0.003921569,0.003921569
177,1106.152064,2,76725636.71,0.015365445,0.055213848
178,1106.21456,1,76725696.72,0.027824804,0.037592525
179,1106.277056,0,76725756.71,0.003868574,0.003921569
180,1106.339584,0,76725816.72,0.003921569,0.003921569
181,1106.40208,0,76725886.72,0.003921569,0.003921569
182,1106.464576,0,76725946.72,0.003921569,0.003921569
183,1106.527072,0,76726006.72,0.003921569,0.003921569
184,1106.589568,0,76726066.72,0.003921569,0.003921569
185,1106.652064,0,76726136.72,0.003921569,0.003921569
186,1106.71456,0,76726196.72,0.003921569,0.003921569
187,1106.777056,0,76726256.72,0.003923001,0.003921569
188,1106.839584,0,76726316.72,0.003921569,0.003921569
189,1106.902048,0,76726386.73,0.003868574,0.003921569
190,1106.964576,0,76726446.72,0.003921569,0.003921569
191,1107.027072,0,76726506.73,0.003921569,0.003921569
192,1107.089568,0,76726566.73,0.003921569,0.003921569
193,1107.152064,2,76726638.13,0.015382632,0.055066176
194,1107.21456,1,76726698.13,0.02786634,0.037520833
195,1107.277056,0,76726758.13,0.003921569,0.003921569
196,1107.339584,0,76726818.14,0.003921569,0.003921569
197,1107.402048,0,76726888.14,0.003921569,0.003921569
198,1107.464576,0,76726948.13,0.003921569,0.003921569
199,1107.527072,0,76727008.14,0.003868574,0.003921569
200,1107.589568,0,76727068.14,0.003921569,0.003921569
201,1107.652064,0,76727138.13,0.003921569,0.003921569
202,1107.71456,0,76727198.13,0.003921569,0.003921569
203,1107.777056,0,76727258.14,0.003923001,0.003921569
204,1107.839552,0,76727318.13,0.003921569,0.003921569
205,1107.902048,0,76727388.13,0.003921569,0.003921569
206,1107.964576,0,76727448.13,0.003921569,0.003921569
207,1108.027072,0,76727508.15,0.003921569,0.003921569
208,1108.089568,0,76727568.14,0.003921569,0.003921569
209,1108.152064,2,76727638.14,0.01534038,0.055258578
210,1108.21456,1,76727698.14,0.027872069,0.037501838
211,1108.277056,0,76727758.15,0.003921569,0.003921569
212,1108.339552,0,76727818.15,0.003921569,0.003921569
213,1108.40208,0,76727888.15,0.003921569,0.003921569
214,1108.464576,0,76727948.15,0.003921569,0.003921569
215,1108.527072,0,76728008.16,0.003921569,0.003921569
216,1108.589568,0,76728068.15,0.003921569,0.003921569
217,1108.652064,0,76728138.14,0.003921569,0.003921569
218,1108.71456,0,76728198.15,0.003921569,0.003921569
219,1108.777056,0,76728258.15,0.003868574,0.003921569
220,1108.839552,0,76728318.15,0.003921569,0.003921569
221,1108.90208,0,76728388.15,0.003921569,0.003921569
222,1108.964576,0,76728448.15,0.003921569,0.003921569
223,1109.027072,0,76728508.16,0.003921569,0.003921569
224,1109.089568,0,76728568.16,0.003921569,0.003921569
225,1109.152064,2,76728638.15,0.015359716,0.055085784
226,1109.21456,1,76728698.15,0.027811198,0.037571691
227,1109.277056,0,76728758.16,0.003921569,0.003921569
228,1109.339584,0,76728818.17,0.003921569,0.003921569
229,1109.40208,0,76728888.15,0.003868574,0.003921569
230,1109.464576,0,76728948.17,0.003921569,0.003921569
231,1109.527072,0,76729008.16,0.003921569,0.003921569
232,1109.589568,0,76729068.16,0.003921569,0.003921569
233,1109.652064,0,76729138.16,0.003921569,0.003921569
234,1109.71456,0,76729198.17,0.003921569,0.003921569
235,1109.777056,0,76729258.16,0.003923001,0.003921569
236,1109.839584,0,76729318.17,0.003921569,0.003921569
237,1109.90208,0,76729388.16,0.003921569,0.003921569
238,1109.964576,0,76729448.17,0.003921569,0.003921569
239,1110.027072,0,76729508.17,0.003868574,0.003921569
240,1110.089568,0,76729568.17,0.003921569,0.003921569
241,1110.152064,2,76729638.17,0.015364729,0.054954657
242,1110.21456,1,76729698.18,0.02779043,0.037459559
243,1110.277056,0,76729758.17,0.003921569,0.003921569
244,1110.339584,0,76729818.18,0.003921569,0.003921569
245,1110.402048,0,76729878.17,0.003921569,0.003921569
246,1110.464576,0,76729948.17,0.003921569,0.003921569
247,1110.527072,0,76730008.17,0.003921569,0.003921569
248,1110.589568,0,76730068.18,0.003921569,0.003921569
249,1110.652064,0,76730138.17,0.003868574,0.003921569
250,1110.71456,0,76730198.18,0.003921569,0.003921569
251,1110.777056,0,76730258.18,0.003922285,0.003921569
252,1110.839552,0,76730318.18,0.003921569,0.003921569
253,1110.902048,0,76730378.18,0.003921569,0.003921569
254,1110.964576,0,76730448.19,0.003921569,0.003921569
255,1111.027072,0,76730508.19,0.003921569,0.003921569
256,1111.089568,0,76730568.19,0.003921569,0.003921569
257,1111.152064,2,76730638.18,0.015336083,0.055069853
258,1111.21456,1,76730698.19,0.027874218,0.037474877
259,1111.277056,0,76730758.19,0.003868574,0.003921569
260,1111.339552,0,76730818.19,0.003921569,0.003921569
261,1111.40208,0,76730888.18,0.003921569,0.003921569
262,1111.464576,0,76730948.19,0.003921569,0.003921569
263,1111.527072,0,76731008.19,0.003921569,0.003921569
264,1111.589568,0,76731068.19,0.003921569,0.003921569
265,1111.652064,0,76731128.2,0.003921569,0.003921569
266,1111.71456,0,76731198.2,0.003921569,0.003921569
267,1111.777056,0,76731258.2,0.003923001,0.003921569
268,1111.839584,0,76731318.21,0.003921569,0.003921569
269,1111.90208,0,76731378.2,0.003868574,0.003921569
270,1111.964576,0,76731448.19,0.003921569,0.003921569
271,1112.027072,0,76731508.19,0.003921569,0.003921569
272,1112.089568,0,76731568.21,0.003921569,0.003921569
273,1112.152064,2,76731629.61,0.015396955,0.055069853
274,1112.21456,1,76731699.62,0.027897134,0.03747549
275,1112.277056,0,76731759.62,0.003921569,0.003921569
276,1112.339584,0,76731819.62,0.003921569,0.003921569
277,1112.40208,0,76731879.62,0.003921569,0.003921569
278,1112.464576,0,76731949.62,0.003921569,0.003921569
279,1112.527072,0,76732009.62,0.003868574,0.003921569
280,1112.589568,0,76732069.62,0.003921569,0.003921569
281,1112.652064,0,76732129.62,0.003921569,0.003921569
282,1112.71456,0,76732199.63,0.003921569,0.003921569
283,1112.777056,0,76732259.63,0.003921569,0.003921569
284,1112.839584,0,76732319.63,0.003921569,0.003921569
285,1112.902048,0,76732379.62,0.003921569,0.003921569
286,1112.964576,0,76732449.62,0.003921569,0.003921569
287,1113.027072,0,76732509.62,0.003921569,0.003921569
288,1113.089568,0,76732569.62,0.003921569,0.003921569
289,1113.152064,2,76732629.63,0.015320328,0.054831495
290,1113.21456,1,76732699.63,0.02783483,0.03738174
291,1113.277056,0,76732759.63,0.003921569,0.003921569
292,1113.339552,0,76732819.63,0.003921569,0.003921569
293,1113.40208,0,76732879.64,0.003921569,0.003921569
294,1113.464576,0,76732949.63,0.003921569,0.003921569
295,1113.527072,0,76733009.63,0.003921569,0.003921569
296,1113.589568,0,76733069.64,0.003921569,0.003921569
297,1113.652064,0,76733129.64,0.003921569,0.003921569
298,1113.71456,0,76733199.64,0.003921569,0.003921569
299,1113.777056,0,76733259.63,0.003868574,0.003921569
300,1113.839552,0,76733319.64,0.003921569,0.003921569
301,1113.90208,0,76733379.65,0.003921569,0.003921569
302,1113.964576,0,76733449.64,0.003921569,0.003921569
303,1114.027072,0,76733509.64,0.003921569,0.003921569
304,1114.089568,0,76733569.65,0.003921569,0.003921569
305,1114.152064,2,76733629.64,0.015366161,0.054831495
306,1114.21456,1,76733699.65,0.027838411,0.037382966
307,1114.277056,0,76733759.65,0.003921569,0.003921569
308,1114.339584,0,76733819.65,0.003921569,0.003921569
309,1114.40208,0,76733879.65,0.003868574,0.003921569
310,1114.464576,0,76733949.64,0.003921569,0.003921569
311,1114.527072,0,76734009.66,0.003921569,0.003921569
312,1114.589568,0,76734069.65,0.003921569,0.003921569
313,1114.652064,0,76734129.65,0.003921569,0.003921569
314,1114.71456,0,76734199.65,0.003921569,0.003921569
315,1114.777056,0,76734259.65,0.003923717,0.003921569
316,1114.839584,0,76734319.66,0.003921569,0.003921569
317,1114.902048,0,76734379.66,0.003921569,0.003921569
318,1114.964576,0,76734449.65,0.003921569,0.003921569
319,1115.027072,0,76734509.66,0.003868574,0.003921569
320,1115.089568,0,76734569.66,0.003921569,0.003921569
321,1115.152064,2,76734629.65,0.015323193,0.054865196
322,1115.21456,1,76734699.67,0.027809049,0.037370098
323,1115.277056,0,76734759.67,0.003921569,0.003921569
324,1115.339552,0,76734819.66,0.003921569,0.003921569
325,1115.402048,0,76734879.66,0.003921569,0.003921569
326,1115.464576,0,76734949.66,0.003921569,0.003921569
327,1115.527072,0,76735009.67,0.003921569,0.003921569
328,1115.589568,0,76735069.67,0.003921569,0.003921569
329,1115.652064,0,76735129.67,0.003868574,0.003921569
330,1115.71456,0,76735199.67,0.003921569,0.003921569
331,1115.777056,0,76735259.67,0.003923717,0.003921569
332,1115.839552,0,76735319.67,0.003921569,0.003921569
333,1115.90208,0,76735379.67,0.003921569,0.003921569
334,1115.964576,0,76735449.67,0.003921569,0.003921569
335,1116.027072,0,76735509.68,0.003921569,0.003921569
336,1116.089568,0,76735569.67,0.003921569,0.003921569
337,1116.152064,2,76735629.68,0.01534038,0.054930147
338,1116.21456,1,76735699.68,0.027798307,0.037414216
339,1116.277056,0,76735759.67,0.003868574,0.003921569
340,1116.339584,0,76735819.67,0.003921569,0.003921569
341,1116.40208,0,76735879.67,0.003921569,0.003921569
342,1116.464576,0,76735949.68,0.003921569,0.003921569
343,1116.527072,0,76736009.68,0.003921569,0.003921569
344,1116.589568,0,76736069.68,0.003921569,0.003921569
345,1116.652064,0,76736129.68,0.003921569,0.003921569
346,1116.71456,0,76736199.68,0.003921569,0.003921569
347,1116.777056,0,76736259.69,0.003921569,0.003921569
348,1116.839584,0,76736319.68,0.003921569,0.003921569
349,1116.90208,0,76736379.68,0.003868574,0.003921569
350,1116.964576,0,76736449.68,0.003921569,0.003921569
351,1117.027072,0,76736509.68,0.003921569,0.003921569
352,1117.089568,0,76736569.68,0.003921569,0.003921569
353,1117.152064,2,76736629.69,0.015344677,0.054845588
354,1117.21456,1,76736699.69,0.027824804,0.037476103
355,1117.277056,0,76736759.68,0.003921569,0.003921569
356,1117.339584,0,76736819.68,0.003921569,0.003921569
357,1117.402048,0,76736879.69,0.003921569,0.003921569
358,1117.464576,0,76736949.69,0.003921569,0.003921569
359,1117.527072,0,76737009.7,0.003868574,0.003921569
360,1117.589568,0,76737069.7,0.003921569,0.003921569
361,1117.652064,0,76737129.7,0.003921569,0.003921569
362,1117.71456,0,76737199.69,0.003921569,0.003921569
363,1117.777056,0,76737259.7,0.003922285,0.003921569
364,1117.839552,0,76737319.7,0.003921569,0.003921569
365,1117.90208,0,76737379.7,0.003921569,0.003921569
366,1117.964576,0,76737449.69,0.003921569,0.003921569
367,1118.027072,0,76737509.7,0.003921569,0.003921569
368,1118.089568,0,76737569.69,0.003921569,0.003921569
369,1118.152064,2,76737629.7,0.015348974,0.054932598
370,1118.21456,1,76737699.7,0.027859179,0.037414216
371,1118.277056,0,76737759.7,0.003921569,0.003921569
372,1118.339552,0,76737819.7,0.003921569,0.003921569
373,1118.40208,0,76737879.7,0.003921569,0.003921569
374,1118.464576,0,76737949.7,0.003921569,0.003921569
375,1118.527072,0,76738009.7,0.003921569,0.003921569
376,1118.589568,0,76738069.7,0.003921569,0.003921569
377,1118.652064,0,76738129.7,0.003921569,0.003921569
378,1118.71456,0,76738199.71,0.003921569,0.003921569
379,1118.777056,0,76738259.71,0.003868574,0.003921569
380,1118.839584,0,76738319.71,0.003921569,0.003921569
381,1118.90208,0,76738379.71,0.003921569,0.003921569
382,1118.964576,0,76738449.71,0.003921569,0.003921569
383,1119.027072,0,76738509.71,0.003921569,0.003921569
384,1119.089568,0,76738569.71,0.003921569,0.003921569
385,1119.152064,2,76738629.71,0.015312451,0.054721201
386,1119.21456,1,76738699.72,0.027817643,0.037474877
387,1119.277056,0,76738759.72,0.003921569,0.003921569
388,1119.339584,0,76738819.71,0.003921569,0.003921569
389,1119.40208,0,76738879.73,0.003868574,0.003921569
390,1119.464576,0,76738949.71,0.003921569,0.003921569
391,1119.527072,0,76739009.72,0.003921569,0.003921569
392,1119.589568,0,76739069.72,0.003921569,0.003921569
393,1119.652064,0,76739129.72,0.003921569,0.003921569
394,1119.71456,0,76739199.72,0.003921569,0.003921569
395,1119.777056,0,76739259.72,0.003922285,0.003921569
396,1119.839584,0,76739319.72,0.003921569,0.003921569
397,1119.902048,0,76739379.73,0.003921569,0.003921569
398,1119.964576,0,76739449.72,0.003921569,0.003921569
399,1120.027072,0,76739509.72,0.003868574,0.003921569
400,1120.089568,0,76739569.72,0.003921569,0.003921569
401,1120.152064,2,76739629.73,0.015378335,0.054612132
402,1120.21456,1,76739699.73,0.027939386,0.037615196
403,1120.277056,0,76739759.73,0.003921569,0.003921569
404,1120.339552,0,76739819.73,0.003921569,0.003921569
405,1120.40208,0,76739879.72,0.003921569,0.003921569
406,1120.464576,0,76739949.73,0.003921569,0.003921569
407,1120.527072,0,76740009.73,0.003921569,0.003921569
408,1120.589568,0,76740069.73,0.003921569,0.003921569
409,1120.652064,0,76740129.74,0.003868574,0.003921569
410,1120.71456,0,76740199.73,0.003921569,0.003921569
411,1120.777056,0,76740259.74,0.003922285,0.003921569
412,1120.839552,0,76740319.74,0.003921569,0.003921569
413,1120.90208,0,76740379.74,0.003921569,0.003921569
414,1120.964576,0,76740449.73,0.003921569,0.003921569
415,1121.027072,0,76740509.74,0.003921569,0.003921569
416,1121.089568,0,76740569.74,0.003921569,0.003921569
417,1121.152064,2,76740629.74,0.015482175,0.05480576
418,1121.21456,1,76740699.74,0.027978058,0.037680147
419,1121.277056,0,76740759.75,0.003868574,0.003921569
420,1121.339584,0,76740819.74,0.003921569,0.003921569
421,1121.40208,0,76740879.75,0.003921569,0.003921569
422,1121.464576,0,76740949.75,0.003921569,0.003921569
423,1121.527072,0,76741009.75,0.003921569,0.003921569
424,1121.589568,0,76741069.74,0.003921569,0.003921569
425,1121.652064,0,76741129.74,0.003921569,0.003921569
426,1121.71456,0,76741199.74,0.003921569,0.003921569
427,1121.777056,0,76741259.75,0.003922285,0.003921569
428,1121.839584,0,76741319.75,0.003921569,0.003921569
429,1121.902048,0,76741379.75,0.003868574,0.003921569
430,1121.964576,0,76741449.75,0.003921569,0.003921569
431,1122.027072,0,76741509.75,0.003921569,0.003921569
432,1122.089568,0,76741569.76,0.003921569,0.003921569
433,1122.152064,2,76741629.75,0.015343961,0.054246324
434,1122.21456,1,76741699.75,0.027785417,0.037221201
435,1122.277056,0,76741759.75,0.003921569,0.003921569
436,1122.339552,0,76741819.76,0.003921569,0.003921569
437,1122.402048,0,76741879.76,0.003921569,0.003921569
438,1122.464576,0,76741949.76,0.003921569,0.003921569
439,1122.527072,0,76742009.76,0.003868574,0.003921569
440,1122.589568,0,76742069.76,0.003921569,0.003921569
441,1122.652064,0,76742129.76,0.003921569,0.003921569
442,1122.71456,0,76742199.76,0.003921569,0.003921569
443,1122.777056,0,76742259.76,0.003923001,0.003921569
444,1122.839552,0,76742319.76,0.003921569,0.003921569
445,1122.90208,0,76742379.77,0.003921569,0.003921569
446,1122.964576,0,76742449.77,0.003921569,0.003921569
447,1123.027072,0,76742509.76,0.003921569,0.003921569
448,1123.089568,0,76742569.76,0.003921569,0.003921569
449,1123.152064,2,76742629.76,0.015347542,0.054610294
450,1123.21456,1,76742699.76,0.027830533,0.037433824
451,1123.277056,0,76742759.77,0.003921569,0.003921569
452,1123.339584,0,76742819.77,0.003921569,0.003921569
453,1123.40208,0,76742879.77,0.003921569,0.003921569
454,1123.464576,0,76742949.77,0.003921569,0.003921569
455,1123.527072,0,76743009.77,0.003921569,0.003921569
456,1123.589568,0,76743069.78,0.003921569,0.003921569
457,1123.652064,0,76743129.78,0.003921569,0.003921569
458,1123.71456,0,76743199.77,0.003921569,0.003921569
459,1123.777056,0,76743259.77,0.003868574,0.003921569
460,1123.839584,0,76743319.77,0.003921569,0.003921569
461,1123.90208,0,76743379.78,0.003921569,0.003921569
462,1123.964576,0,76743449.77,0.003921569,0.003921569
463,1124.027072,0,76743509.78,0.003921569,0.003921569
464,1124.089568,0,76743569.78,0.003921569,0.003921569
465,1124.152064,2,76743629.78,0.015417007,0.054503064
466,1124.21456,1,76743699.78,0.02792936,0.03745098
467,1124.277056,0,76743759.78,0.003921569,0.003921569
468,1124.339584,0,76743819.78,0.003921569,0.003921569
469,1124.402048,0,76743879.79,0.003868574,0.003921569
470,1124.464576,0,76743949.79,0.003921569,0.003921569
471,1124.527072,0,76744009.79,0.003921569,0.003921569
472,1124.589568,0,76744069.79,0.003921569,0.003921569
473,1124.652064,0,76744129.79,0.003921569,0.003921569
474,1124.71456,0,76744199.78,0.003921569,0.003921569
475,1124.777056,0,76744259.79,0.003925149,0.003921569
476,1124.839552,0,76744319.79,0.003921569,0.003921569
477,1124.902048,0,76744379.79,0.003921569,0.003921569
478,1124.964576,0,76744449.79,0.003921569,0.003921569
479,1125.027072,0,76744509.79,0.003868574,0.003921569
480,1125.089568,0,76744569.79,0.003921569,0.003921569
481,1125.152064,2,76744629.8,0.015396955,0.054532475
482,1125.21456,1,76744699.8,0.027915037,0.037452206
483,1125.277056,0,76744759.79,0.003921569,0.003921569
484,1125.339552,0,76744819.79,0.003921569,0.003921569
485,1125.40208,0,76744879.8,0.003921569,0.003921569
486,1125.464576,0,76744949.79,0.003921569,0.003921569
487,1125.527072,0,76745009.81,0.003921569,0.003921569
488,1125.589568,0,76745069.8,0.003921569,0.003921569
489,1125.652064,0,76745129.8,0.003868574,0.003921569
490,1125.71456,0,76745199.8,0.003921569,0.003921569
491,1125.777056,0,76745259.8,0.003921569,0.003921569
492,1125.839552,0,76745319.8,0.003921569,0.003921569
493,1125.90208,0,76745379.8,0.003921569,0.003921569
494,1125.964576,0,76745449.81,0.003921569,0.003921569
495,1126.02704,0,76745509.81,0.003921569,0.003921569
496,1126.089536,0,76745569.81,0.003921569,0.003921569
497,1126.152032,2,76745629.81,0.015402684,0.054496324
